DATE,Kabupaten/Kota,NDVI
2017-03-31,Kabupaten Gresik,0.4136620378521947
2017-04-30,Kabupaten Gresik,0.4136620378521947
2017-05-31,Kabupaten Gresik,0.4136620378521947
2017-06-30,Kabupaten Gresik,0.4136620378521947
2017-07-31,Kabupaten Gresik,0.4136620378521947
2017-08-31,Kabupaten Gresik,0.4007694908126154
2017-09-30,Kabupaten Gresik,0.3882928323872161
2017-10-31,Kabupaten Gresik,0.3754002853476369
2017-11-30,Kabupaten Gresik,0.3629236269222376
2017-12-31,Kabupaten Gresik,0.35003107988265836
2018-01-31,Kabupaten Gresik,0.3371385328430791
2018-02-28,Kabupaten Gresik,0.32549365164603977
2018-03-31,Kabupaten Gresik,0.3126011046064605
2018-04-30,Kabupaten Gresik,0.4388552805814242
2018-05-31,Kabupaten Gresik,0.3917630157326156
2018-06-30,Kabupaten Gresik,0.4060271384415118
2018-07-31,Kabupaten Gresik,0.3268939506369385
2018-08-31,Kabupaten Gresik,0.31648059054216
2018-09-30,Kabupaten Gresik,0.3064031452891485
2018-10-31,Kabupaten Gresik,0.29598978519436997
2018-11-30,Kabupaten Gresik,0.2859123399413585
2018-12-31,Kabupaten Gresik,0.27549897984658
2019-01-31,Kabupaten Gresik,0.321378115829689
2019-02-28,Kabupaten Gresik,0.2349373606051263
2019-03-31,Kabupaten Gresik,0.2037898168270331
2019-04-30,Kabupaten Gresik,0.2268659911256304
2019-05-31,Kabupaten Gresik,0.3056904206912621
2019-06-30,Kabupaten Gresik,0.3041033855118191
2019-07-31,Kabupaten Gresik,0.2609805762211621
2019-08-31,Kabupaten Gresik,0.2508165539893248
2019-09-30,Kabupaten Gresik,0.226940217713457
2019-10-31,Kabupaten Gresik,0.2037533051693014
2019-11-30,Kabupaten Gresik,0.1500263835319352
2019-12-31,Kabupaten Gresik,0.1156806431729745
2020-01-31,Kabupaten Gresik,0.208242007115889
2020-02-29,Kabupaten Gresik,0.2863936625572327
2020-03-31,Kabupaten Gresik,0.3161927257587823
2020-04-30,Kabupaten Gresik,0.2162811902857537
2020-05-31,Kabupaten Gresik,0.3638334472868613
2020-06-30,Kabupaten Gresik,0.3183995747726239
2020-07-31,Kabupaten Gresik,0.3423013167445183
2020-08-31,Kabupaten Gresik,0.2526208498257118
2020-09-30,Kabupaten Gresik,0.2084826264720124
2020-10-31,Kabupaten Gresik,0.1658225437375742
2020-11-30,Kabupaten Gresik,0.2002091731505031
2020-12-31,Kabupaten Gresik,0.274288909026023
2021-01-31,Kabupaten Gresik,0.3012101428969682
2021-02-28,Kabupaten Gresik,0.2633678139590186
2021-03-31,Kabupaten Gresik,0.2319781712765073
2021-04-30,Kabupaten Gresik,0.2742586818246986
2021-05-31,Kabupaten Gresik,0.1892868923237164
2021-06-30,Kabupaten Gresik,0.2697575252054295
2021-07-31,Kabupaten Gresik,0.3570378285854957
2021-08-31,Kabupaten Gresik,0.288559507521658
2021-09-30,Kabupaten Gresik,0.2268343824482985
2021-10-31,Kabupaten Gresik,0.1694303982821264
2021-11-30,Kabupaten Gresik,0.2090458172063538
2021-12-31,Kabupaten Gresik,0.3480899092676148
2022-01-31,Kabupaten Gresik,0.2766188361757096
2022-02-28,Kabupaten Gresik,0.173338053960314
2022-03-31,Kabupaten Gresik,0.2265677330390426
2022-04-30,Kabupaten Gresik,0.3168829165588714
2022-05-31,Kabupaten Gresik,0.3331739631596084
2022-06-30,Kabupaten Gresik,0.3423066348271866
2022-07-31,Kabupaten Gresik,0.3331096783470124
2022-08-31,Kabupaten Gresik,0.2304223127952847
2022-09-30,Kabupaten Gresik,0.2501661880828519
2022-10-31,Kabupaten Gresik,0.2762685903500956
2022-11-30,Kabupaten Gresik,0.1794288885417645
2022-12-31,Kabupaten Gresik,0.2347166204669605
2023-01-31,Kabupaten Gresik,0.3922726633945102
2023-02-28,Kabupaten Gresik,0.3981376086678502
2023-03-31,Kabupaten Gresik,0.2240238017221533
2023-04-30,Kabupaten Gresik,0.2753647283691366
2023-05-31,Kabupaten Gresik,0.3879693491304096
2023-06-30,Kabupaten Gresik,0.3048664209430741
2023-07-31,Kabupaten Gresik,0.3593625111186691
2023-08-31,Kabupaten Gresik,0.2986629993160319
2023-09-30,Kabupaten Gresik,0.2969247779977864
2023-10-31,Kabupaten Gresik,0.203461217450848
2023-11-30,Kabupaten Gresik,0.1117940363239885
2023-12-31,Kabupaten Gresik,0.2082068783773219
2024-01-31,Kabupaten Gresik,0.294925694579703
2024-02-29,Kabupaten Gresik,0.3059349024515459
2024-03-31,Kabupaten Gresik,0.245948854156075
2024-04-30,Kabupaten Gresik,0.2229475856326178
2024-05-31,Kabupaten Gresik,0.3164484082577468
2024-06-30,Kabupaten Gresik,0.284834429090277
2024-07-31,Kabupaten Gresik,0.3327998371097929
2024-08-31,Kabupaten Gresik,0.3302521285324837
2024-09-30,Kabupaten Gresik,0.2341566362683722
2024-10-31,Kabupaten Gresik,0.1736014320983278
2024-11-30,Kabupaten Gresik,0.0956749411425938
2024-12-31,Kabupaten Gresik,0.2468586995140467
2017-01-31,Kabupaten Jember,0.6337834640707949
2017-02-28,Kabupaten Jember,0.6337834640707949
2017-03-31,Kabupaten Jember,0.6337834640707949
2017-04-30,Kabupaten Jember,0.6337834640707949
2017-05-31,Kabupaten Jember,0.6337834640707949
2017-06-30,Kabupaten Jember,0.6337834640707949
2017-07-31,Kabupaten Jember,0.6337834640707949
2017-08-31,Kabupaten Jember,0.6337834640707949
2017-09-30,Kabupaten Jember,0.6337834640707949
2017-10-31,Kabupaten Jember,0.6337834640707949
2017-11-30,Kabupaten Jember,0.6337834640707949
2017-12-31,Kabupaten Jember,0.6337834640707949
2018-01-31,Kabupaten Jember,0.6337834640707949
2018-02-28,Kabupaten Jember,0.6337834640707949
2018-03-31,Kabupaten Jember,0.6337834640707949
2018-04-30,Kabupaten Jember,0.6337834640707949
2018-05-31,Kabupaten Jember,0.7135636937032457
2018-06-30,Kabupaten Jember,0.6398818577873818
2018-07-31,Kabupaten Jember,0.5637439606743225
2018-08-31,Kabupaten Jember,0.48760606356126324
2018-09-30,Kabupaten Jember,0.41392422764539943
2018-10-31,Kabupaten Jember,0.33778633053234014
2018-11-30,Kabupaten Jember,0.26410449461647634
2018-12-31,Kabupaten Jember,0.1879665975034171
2019-01-31,Kabupaten Jember,0.3345407271006258
2019-02-28,Kabupaten Jember,0.3105263441897447
2019-03-31,Kabupaten Jember,0.4292665665768294
2019-04-30,Kabupaten Jember,0.4303550414491316
2019-05-31,Kabupaten Jember,0.3899330843333198
2019-06-30,Kabupaten Jember,0.6172650437231945
2019-07-31,Kabupaten Jember,0.2211524425824293
2019-08-31,Kabupaten Jember,0.2684998083557031
2019-09-30,Kabupaten Jember,0.3093427561217198
2019-10-31,Kabupaten Jember,0.4583955408153376
2019-11-30,Kabupaten Jember,0.372306553271872
2019-12-31,Kabupaten Jember,0.3796694302850925
2020-01-31,Kabupaten Jember,0.3789308538082583
2020-02-29,Kabupaten Jember,0.4610001077664877
2020-03-31,Kabupaten Jember,0.4427355382507734
2020-04-30,Kabupaten Jember,0.4493626625485383
2020-05-31,Kabupaten Jember,0.4278456715487829
2020-06-30,Kabupaten Jember,0.368891494880563
2020-07-31,Kabupaten Jember,0.2222491716876047
2020-08-31,Kabupaten Jember,0.3033800910520755
2020-09-30,Kabupaten Jember,0.255284115606791
2020-10-31,Kabupaten Jember,0.3901399101905209
2020-11-30,Kabupaten Jember,0.4092025550153765
2020-12-31,Kabupaten Jember,0.3178852993096148
2021-01-31,Kabupaten Jember,0.2343323607725488
2021-02-28,Kabupaten Jember,0.3800874222266445
2021-03-31,Kabupaten Jember,0.3924631343074544
2021-04-30,Kabupaten Jember,0.3640855475668414
2021-05-31,Kabupaten Jember,0.4247470486809279
2021-06-30,Kabupaten Jember,0.3821315486989096
2021-07-31,Kabupaten Jember,0.4727764992968631
2021-08-31,Kabupaten Jember,0.2842921206229037
2021-09-30,Kabupaten Jember,0.2585210309927072
2021-10-31,Kabupaten Jember,0.2922562702744162
2021-11-30,Kabupaten Jember,0.2951274822473511
2021-12-31,Kabupaten Jember,0.265480302394949
2022-01-31,Kabupaten Jember,0.4987353641858651
2022-02-28,Kabupaten Jember,0.3637367723959415
2022-03-31,Kabupaten Jember,0.2948025985992699
2022-04-30,Kabupaten Jember,0.4566566251721099
2022-05-31,Kabupaten Jember,0.3867678723207397
2022-06-30,Kabupaten Jember,0.4753528450417688
2022-07-31,Kabupaten Jember,0.5058408028382056
2022-08-31,Kabupaten Jember,0.3080658603048621
2022-09-30,Kabupaten Jember,0.426187713112061
2022-10-31,Kabupaten Jember,0.2251911802119788
2022-11-30,Kabupaten Jember,0.403191600043986
2022-12-31,Kabupaten Jember,0.4012897010953945
2023-01-31,Kabupaten Jember,0.2642031384808012
2023-02-28,Kabupaten Jember,0.2901007969202464
2023-03-31,Kabupaten Jember,0.321834471569111
2023-04-30,Kabupaten Jember,0.4579533756742091
2023-05-31,Kabupaten Jember,0.5786029703831785
2023-06-30,Kabupaten Jember,0.5656895987831603
2023-07-31,Kabupaten Jember,0.267479386679819
2023-08-31,Kabupaten Jember,0.3912795210253443
2023-09-30,Kabupaten Jember,0.3235401270935731
2023-10-31,Kabupaten Jember,0.4983741172584107
2023-11-30,Kabupaten Jember,0.3322330312729976
2023-12-31,Kabupaten Jember,0.2742843945443633
2024-01-31,Kabupaten Jember,0.5109944084214082
2024-02-29,Kabupaten Jember,0.4313360677318023
2024-03-31,Kabupaten Jember,0.4016050485800312
2024-04-30,Kabupaten Jember,0.256471451267921
2024-05-31,Kabupaten Jember,0.3766711246520977
2024-06-30,Kabupaten Jember,0.2293959984287371
2024-07-31,Kabupaten Jember,0.4241932841480876
2024-08-31,Kabupaten Jember,0.3467955437158067
2024-09-30,Kabupaten Jember,0.3447563758796028
2024-10-31,Kabupaten Jember,0.3763275898544062
2024-11-30,Kabupaten Jember,0.3986254310012792
2024-12-31,Kabupaten Jember,0.3841325116829868
2017-01-31,Kabupaten Jombang,0.6113643997524454
2017-02-28,Kabupaten Jombang,0.6113643997524454
2017-03-31,Kabupaten Jombang,0.6113643997524454
2017-04-30,Kabupaten Jombang,0.6113643997524454
2017-05-31,Kabupaten Jombang,0.6113643997524454
2017-06-30,Kabupaten Jombang,0.6113643997524454
2017-07-31,Kabupaten Jombang,0.6113643997524454
2017-08-31,Kabupaten Jombang,0.6113643997524454
2017-09-30,Kabupaten Jombang,0.6113643997524454
2017-10-31,Kabupaten Jombang,0.6113643997524454
2017-11-30,Kabupaten Jombang,0.6113643997524454
2017-12-31,Kabupaten Jombang,0.6113643997524454
2018-01-31,Kabupaten Jombang,0.6113643997524454
2018-02-28,Kabupaten Jombang,0.6113643997524454
2018-03-31,Kabupaten Jombang,0.6113643997524454
2018-04-30,Kabupaten Jombang,0.5855572618349105
2018-05-31,Kabupaten Jombang,0.5588898859867912
2018-06-30,Kabupaten Jombang,0.5330827480692564
2018-07-31,Kabupaten Jombang,0.506415372221137
2018-08-31,Kabupaten Jombang,0.4797479963730176
2018-09-30,Kabupaten Jombang,0.45394085845548277
2018-10-31,Kabupaten Jombang,0.4272734826073634
2018-11-30,Kabupaten Jombang,0.40146634468982856
2018-12-31,Kabupaten Jombang,0.3747989688417092
2019-01-31,Kabupaten Jombang,0.5022446801360464
2019-02-28,Kabupaten Jombang,0.4283470614208172
2019-03-31,Kabupaten Jombang,0.4505140271829164
2019-04-30,Kabupaten Jombang,0.3056604357064279
2019-05-31,Kabupaten Jombang,0.4183337320768756
2019-06-30,Kabupaten Jombang,0.5184338896695927
2019-07-31,Kabupaten Jombang,0.3768415424251956
2019-08-31,Kabupaten Jombang,0.4144539421511485
2019-09-30,Kabupaten Jombang,0.3650240437052642
2019-10-31,Kabupaten Jombang,0.3764049086813243
2019-11-30,Kabupaten Jombang,0.3217139828514496
2019-12-31,Kabupaten Jombang,0.2465315686886851
2020-01-31,Kabupaten Jombang,0.2747615132276789
2020-02-29,Kabupaten Jombang,0.2785081156537062
2020-03-31,Kabupaten Jombang,0.3350378232065972
2020-04-30,Kabupaten Jombang,0.4308827866314255
2020-05-31,Kabupaten Jombang,0.3893267469286048
2020-06-30,Kabupaten Jombang,0.5037468825645964
2020-07-31,Kabupaten Jombang,0.4126197519995667
2020-08-31,Kabupaten Jombang,0.4099483619247833
2020-09-30,Kabupaten Jombang,0.3628356764395229
2020-10-31,Kabupaten Jombang,0.2257548013932239
2020-11-30,Kabupaten Jombang,0.3720273046317897
2020-12-31,Kabupaten Jombang,0.3341109007452464
2021-01-31,Kabupaten Jombang,0.5550167171395354
2021-02-28,Kabupaten Jombang,0.2188667836953986
2021-03-31,Kabupaten Jombang,0.571357125131144
2021-04-30,Kabupaten Jombang,0.3323190167048886
2021-05-31,Kabupaten Jombang,0.2132172902380293
2021-06-30,Kabupaten Jombang,0.3743358326339617
2021-07-31,Kabupaten Jombang,0.471416909724213
2021-08-31,Kabupaten Jombang,0.4302989493740896
2021-09-30,Kabupaten Jombang,0.3543917903342769
2021-10-31,Kabupaten Jombang,0.4132331937478493
2021-11-30,Kabupaten Jombang,0.3606292980746772
2021-12-31,Kabupaten Jombang,0.4022949738537406
2022-01-31,Kabupaten Jombang,0.5138111577310684
2022-02-28,Kabupaten Jombang,0.2539784513922459
2022-03-31,Kabupaten Jombang,0.4485704489221011
2022-04-30,Kabupaten Jombang,0.4499689427663209
2022-05-31,Kabupaten Jombang,0.4081103841316714
2022-06-30,Kabupaten Jombang,0.4991552546641964
2022-07-31,Kabupaten Jombang,0.4704023079276337
2022-08-31,Kabupaten Jombang,0.3265252742807951
2022-09-30,Kabupaten Jombang,0.2843565565211713
2022-10-31,Kabupaten Jombang,0.4447792490664018
2022-11-30,Kabupaten Jombang,0.3070990510537788
2022-12-31,Kabupaten Jombang,0.303112876379181
2023-01-31,Kabupaten Jombang,0.4129311476155388
2023-02-28,Kabupaten Jombang,0.3349534361656727
2023-03-31,Kabupaten Jombang,0.2879763608905245
2023-04-30,Kabupaten Jombang,0.2489550940028122
2023-05-31,Kabupaten Jombang,0.4464988196170308
2023-06-30,Kabupaten Jombang,0.4516161370069136
2023-07-31,Kabupaten Jombang,0.4562341215989358
2023-08-31,Kabupaten Jombang,0.3394326906790733
2023-09-30,Kabupaten Jombang,0.4280946188997493
2023-10-31,Kabupaten Jombang,0.3076615517862467
2023-11-30,Kabupaten Jombang,0.1816850855680929
2023-12-31,Kabupaten Jombang,0.4581283954812879
2024-01-31,Kabupaten Jombang,0.3392966114601917
2024-02-29,Kabupaten Jombang,0.5344534552238462
2024-03-31,Kabupaten Jombang,0.4166822105265789
2024-04-30,Kabupaten Jombang,0.4121445313150477
2024-05-31,Kabupaten Jombang,0.4446582860266357
2024-06-30,Kabupaten Jombang,0.4616910637732038
2024-07-31,Kabupaten Jombang,0.4465105343554219
2024-08-31,Kabupaten Jombang,0.4818927326778356
2024-09-30,Kabupaten Jombang,0.3594707405846027
2024-10-31,Kabupaten Jombang,0.3951732573144358
2024-11-30,Kabupaten Jombang,0.1834051712521412
2024-12-31,Kabupaten Jombang,0.2738998841516948
2017-01-31,Kabupaten Kediri,0.6027681215956993
2017-02-28,Kabupaten Kediri,0.6027681215956993
2017-03-31,Kabupaten Kediri,0.6027681215956993
2017-04-30,Kabupaten Kediri,0.6027681215956993
2017-05-31,Kabupaten Kediri,0.6027681215956993
2017-06-30,Kabupaten Kediri,0.6027681215956993
2017-07-31,Kabupaten Kediri,0.6027681215956993
2017-08-31,Kabupaten Kediri,0.6027681215956993
2017-09-30,Kabupaten Kediri,0.6027681215956993
2017-10-31,Kabupaten Kediri,0.6027681215956993
2017-11-30,Kabupaten Kediri,0.6027681215956993
2017-12-31,Kabupaten Kediri,0.6027681215956993
2018-01-31,Kabupaten Kediri,0.6027681215956993
2018-02-28,Kabupaten Kediri,0.6027681215956993
2018-03-31,Kabupaten Kediri,0.6027681215956993
2018-04-30,Kabupaten Kediri,0.5739746548814865
2018-05-31,Kabupaten Kediri,0.5442214059434667
2018-06-30,Kabupaten Kediri,0.515427939229254
2018-07-31,Kabupaten Kediri,0.4856746902912341
2018-08-31,Kabupaten Kediri,0.47046020938681093
2018-09-30,Kabupaten Kediri,0.45573651818898203
2018-10-31,Kabupaten Kediri,0.4405220372845588
2018-11-30,Kabupaten Kediri,0.4257983460867299
2018-12-31,Kabupaten Kediri,0.4105838651823067
2019-01-31,Kabupaten Kediri,0.5138261816028725
2019-02-28,Kabupaten Kediri,0.3861320251951891
2019-03-31,Kabupaten Kediri,0.4459536863887016
2019-04-30,Kabupaten Kediri,0.4098954238356092
2019-05-31,Kabupaten Kediri,0.4525069740988913
2019-06-30,Kabupaten Kediri,0.5557472327697287
2019-07-31,Kabupaten Kediri,0.4355350975752287
2019-08-31,Kabupaten Kediri,0.4494547077394732
2019-09-30,Kabupaten Kediri,0.4170781395297238
2019-10-31,Kabupaten Kediri,0.4196128687267459
2019-11-30,Kabupaten Kediri,0.3846702172308459
2019-12-31,Kabupaten Kediri,0.3584370350164961
2020-01-31,Kabupaten Kediri,0.4084670883755579
2020-02-29,Kabupaten Kediri,0.3703868135161486
2020-03-31,Kabupaten Kediri,0.3940969307553776
2020-04-30,Kabupaten Kediri,0.4157355486559099
2020-05-31,Kabupaten Kediri,0.5308585295008201
2020-06-30,Kabupaten Kediri,0.5642628334682277
2020-07-31,Kabupaten Kediri,0.4563706877330077
2020-08-31,Kabupaten Kediri,0.3937834149771942
2020-09-30,Kabupaten Kediri,0.4477805009785428
2020-10-31,Kabupaten Kediri,0.2460135622750797
2020-11-30,Kabupaten Kediri,0.4634165452901143
2020-12-31,Kabupaten Kediri,0.4801520957488903
2021-01-31,Kabupaten Kediri,0.5570125487757194
2021-02-28,Kabupaten Kediri,0.3019451956464045
2021-03-31,Kabupaten Kediri,0.5612568867040734
2021-04-30,Kabupaten Kediri,0.3443559931555686
2021-05-31,Kabupaten Kediri,0.3472489761092374
2021-06-30,Kabupaten Kediri,0.4440450538470091
2021-07-31,Kabupaten Kediri,0.4878254260284791
2021-08-31,Kabupaten Kediri,0.4263562473726537
2021-09-30,Kabupaten Kediri,0.4228384765103921
2021-10-31,Kabupaten Kediri,0.4134524636827078
2021-11-30,Kabupaten Kediri,0.4689514004205058
2021-12-31,Kabupaten Kediri,0.3026373850969558
2022-01-31,Kabupaten Kediri,0.3593177123178597
2022-02-28,Kabupaten Kediri,0.3123675263861734
2022-03-31,Kabupaten Kediri,0.4487001795372882
2022-04-30,Kabupaten Kediri,0.483314883312764
2022-05-31,Kabupaten Kediri,0.5077697397800355
2022-06-30,Kabupaten Kediri,0.4820321771079905
2022-07-31,Kabupaten Kediri,0.4276754698175348
2022-08-31,Kabupaten Kediri,0.3433612865879079
2022-09-30,Kabupaten Kediri,0.3757741856515583
2022-10-31,Kabupaten Kediri,0.4148523182839967
2022-11-30,Kabupaten Kediri,0.3345454223933316
2022-12-31,Kabupaten Kediri,0.3532154155116401
2023-01-31,Kabupaten Kediri,0.4242595237315814
2023-02-28,Kabupaten Kediri,0.0456290604893187
2023-03-31,Kabupaten Kediri,0.2956842660658159
2023-04-30,Kabupaten Kediri,0.3762116054972829
2023-05-31,Kabupaten Kediri,0.5044756599971716
2023-06-30,Kabupaten Kediri,0.44059849912035
2023-07-31,Kabupaten Kediri,0.4717378306714761
2023-08-31,Kabupaten Kediri,0.3939660590085591
2023-09-30,Kabupaten Kediri,0.4762813504760191
2023-10-31,Kabupaten Kediri,0.3672993084939788
2023-11-30,Kabupaten Kediri,0.2470971760378
2023-12-31,Kabupaten Kediri,0.4571575850307887
2024-01-31,Kabupaten Kediri,0.2981508180209803
2024-02-29,Kabupaten Kediri,0.419695267396181
2024-03-31,Kabupaten Kediri,0.3383097452297452
2024-04-30,Kabupaten Kediri,0.3393179185346225
2024-05-31,Kabupaten Kediri,0.543708490913765
2024-06-30,Kabupaten Kediri,0.5095939730486584
2024-07-31,Kabupaten Kediri,0.4258366061311286
2024-08-31,Kabupaten Kediri,0.4818790738647051
2024-09-30,Kabupaten Kediri,0.3443161016895307
2024-10-31,Kabupaten Kediri,0.4458702199071151
2024-11-30,Kabupaten Kediri,0.2561811926157488
2024-12-31,Kabupaten Kediri,0.3352477519946991
2017-01-31,Kabupaten Lamongan,0.2967424163428835
2017-02-28,Kabupaten Lamongan,0.2967424163428835
2017-03-31,Kabupaten Lamongan,0.2967424163428835
2017-04-30,Kabupaten Lamongan,0.2967424163428835
2017-05-31,Kabupaten Lamongan,0.2967424163428835
2017-06-30,Kabupaten Lamongan,0.2967424163428835
2017-07-31,Kabupaten Lamongan,0.2967424163428835
2017-08-31,Kabupaten Lamongan,0.2967424163428835
2017-09-30,Kabupaten Lamongan,0.2967424163428835
2017-10-31,Kabupaten Lamongan,0.2967424163428835
2017-11-30,Kabupaten Lamongan,0.2967424163428835
2017-12-31,Kabupaten Lamongan,0.2967424163428835
2018-01-31,Kabupaten Lamongan,0.2967424163428835
2018-02-28,Kabupaten Lamongan,0.2967424163428835
2018-03-31,Kabupaten Lamongan,0.2967424163428835
2018-04-30,Kabupaten Lamongan,0.34032441128234525
2018-05-31,Kabupaten Lamongan,0.38535913938645566
2018-06-30,Kabupaten Lamongan,0.4289411343259174
2018-07-31,Kabupaten Lamongan,0.4739758624300278
2018-08-31,Kabupaten Lamongan,0.45489972245854093
2018-09-30,Kabupaten Lamongan,0.436438941840973
2018-10-31,Kabupaten Lamongan,0.41736280186948604
2018-11-30,Kabupaten Lamongan,0.3989020212519181
2018-12-31,Kabupaten Lamongan,0.3798258812804312
2019-01-31,Kabupaten Lamongan,0.4014355611298806
2019-02-28,Kabupaten Lamongan,0.3833382151902741
2019-03-31,Kabupaten Lamongan,0.3180811261775322
2019-04-30,Kabupaten Lamongan,0.2879660960354395
2019-05-31,Kabupaten Lamongan,0.4105075416258475
2019-06-30,Kabupaten Lamongan,0.358876278304908
2019-07-31,Kabupaten Lamongan,0.3235399875867058
2019-08-31,Kabupaten Lamongan,0.2968229545441582
2019-09-30,Kabupaten Lamongan,0.2437201284081623
2019-10-31,Kabupaten Lamongan,0.2134615860998356
2019-11-30,Kabupaten Lamongan,0.2011706268222701
2019-12-31,Kabupaten Lamongan,0.1901984395898441
2020-01-31,Kabupaten Lamongan,0.2435371629406922
2020-02-29,Kabupaten Lamongan,0.4327779408718002
2020-03-31,Kabupaten Lamongan,0.3749344441636416
2020-04-30,Kabupaten Lamongan,0.2710936158553895
2020-05-31,Kabupaten Lamongan,0.3257719503880412
2020-06-30,Kabupaten Lamongan,0.3953179569482569
2020-07-31,Kabupaten Lamongan,0.4300616761981976
2020-08-31,Kabupaten Lamongan,0.3367786430640472
2020-09-30,Kabupaten Lamongan,0.2416680384537986
2020-10-31,Kabupaten Lamongan,0.1759042722457448
2020-11-30,Kabupaten Lamongan,0.2405347705626193
2020-12-31,Kabupaten Lamongan,0.3584669871296829
2021-01-31,Kabupaten Lamongan,0.3982996974285161
2021-02-28,Kabupaten Lamongan,0.2809955235186319
2021-03-31,Kabupaten Lamongan,0.376233812019843
2021-04-30,Kabupaten Lamongan,0.3686664028907278
2021-05-31,Kabupaten Lamongan,0.2530083185255962
2021-06-30,Kabupaten Lamongan,0.3321642800154686
2021-07-31,Kabupaten Lamongan,0.465885077090468
2021-08-31,Kabupaten Lamongan,0.4054245868283795
2021-09-30,Kabupaten Lamongan,0.2318527576327814
2021-10-31,Kabupaten Lamongan,0.2475378886305755
2021-11-30,Kabupaten Lamongan,0.3846454103159432
2021-12-31,Kabupaten Lamongan,0.2996300165832717
2022-01-31,Kabupaten Lamongan,0.3929797255536152
2022-02-28,Kabupaten Lamongan,0.2557923573246755
2022-03-31,Kabupaten Lamongan,0.3377983056757442
2022-04-30,Kabupaten Lamongan,0.3818766167994921
2022-05-31,Kabupaten Lamongan,0.3908549798273533
2022-06-30,Kabupaten Lamongan,0.4555188889023255
2022-07-31,Kabupaten Lamongan,0.4625631979308989
2022-08-31,Kabupaten Lamongan,0.3021302594812645
2022-09-30,Kabupaten Lamongan,0.3363391857848011
2022-10-31,Kabupaten Lamongan,0.3899644448448873
2022-11-30,Kabupaten Lamongan,0.3601695251282841
2022-12-31,Kabupaten Lamongan,0.242093286452295
2023-01-31,Kabupaten Lamongan,0.5752885447692424
2023-02-28,Kabupaten Lamongan,0.460409128782276
2023-03-31,Kabupaten Lamongan,0.2031107695214554
2023-04-30,Kabupaten Lamongan,0.3351837240288882
2023-05-31,Kabupaten Lamongan,0.45976566258612
2023-06-30,Kabupaten Lamongan,0.3693250852795328
2023-07-31,Kabupaten Lamongan,0.4535054426437036
2023-08-31,Kabupaten Lamongan,0.3090405595420694
2023-09-30,Kabupaten Lamongan,0.3255231358582323
2023-10-31,Kabupaten Lamongan,0.1606548665498285
2023-11-30,Kabupaten Lamongan,0.0816206534874958
2023-12-31,Kabupaten Lamongan,0.3503757782266736
2024-01-31,Kabupaten Lamongan,0.3899001452913449
2024-02-29,Kabupaten Lamongan,0.4447735880358343
2024-03-31,Kabupaten Lamongan,0.2526284810124981
2024-04-30,Kabupaten Lamongan,0.2816609019720867
2024-05-31,Kabupaten Lamongan,0.4550661362949731
2024-06-30,Kabupaten Lamongan,0.3653825768073224
2024-07-31,Kabupaten Lamongan,0.4138034858231297
2024-08-31,Kabupaten Lamongan,0.3961236396540333
2024-09-30,Kabupaten Lamongan,0.2711067326920395
2024-10-31,Kabupaten Lamongan,0.2074281265367406
2024-11-30,Kabupaten Lamongan,0.092949422234694
2024-12-31,Kabupaten Lamongan,0.4281495406776773
2017-01-31,Kabupaten Lumajang,0.0626913279052561
2017-02-28,Kabupaten Lumajang,0.0626913279052561
2017-03-31,Kabupaten Lumajang,0.0626913279052561
2017-04-30,Kabupaten Lumajang,0.0626913279052561
2017-05-31,Kabupaten Lumajang,0.0626913279052561
2017-06-30,Kabupaten Lumajang,0.0626913279052561
2017-07-31,Kabupaten Lumajang,0.0626913279052561
2017-08-31,Kabupaten Lumajang,0.0626913279052561
2017-09-30,Kabupaten Lumajang,0.0626913279052561
2017-10-31,Kabupaten Lumajang,0.0626913279052561
2017-11-30,Kabupaten Lumajang,0.0626913279052561
2017-12-31,Kabupaten Lumajang,0.0626913279052561
2018-01-31,Kabupaten Lumajang,0.0626913279052561
2018-02-28,Kabupaten Lumajang,0.0626913279052561
2018-03-31,Kabupaten Lumajang,0.0626913279052561
2018-04-30,Kabupaten Lumajang,0.0626913279052561
2018-05-31,Kabupaten Lumajang,0.6719469657948378
2018-06-30,Kabupaten Lumajang,0.7275845387498403
2018-07-31,Kabupaten Lumajang,0.6624307233486675
2018-08-31,Kabupaten Lumajang,0.5972769079474946
2018-09-30,Kabupaten Lumajang,0.5342248285270047
2018-10-31,Kabupaten Lumajang,0.4690710131258318
2018-11-30,Kabupaten Lumajang,0.406018933705342
2018-12-31,Kabupaten Lumajang,0.3408651183041691
2019-01-31,Kabupaten Lumajang,0.2405182562471289
2019-02-28,Kabupaten Lumajang,0.1903125337164679
2019-03-31,Kabupaten Lumajang,0.2259838865371794
2019-04-30,Kabupaten Lumajang,0.4812691340685805
2019-05-31,Kabupaten Lumajang,0.3488889413016978
2019-06-30,Kabupaten Lumajang,0.5732354374835964
2019-07-31,Kabupaten Lumajang,0.141538996092008
2019-08-31,Kabupaten Lumajang,0.2571373491884
2019-09-30,Kabupaten Lumajang,0.2249723236926599
2019-10-31,Kabupaten Lumajang,0.4775656732987703
2019-11-30,Kabupaten Lumajang,0.3987028436063287
2019-12-31,Kabupaten Lumajang,0.4348328137647155
2020-01-31,Kabupaten Lumajang,0.3999676579877706
2020-02-29,Kabupaten Lumajang,0.3265490828642243
2020-03-31,Kabupaten Lumajang,0.4055016952808017
